"Date","Price","Open","High","Low","Vol.","Change %"
"May 21, 2021","63.24","64.12","64.26","62.92","3.39M","-1.22%"
"May 20, 2021","64.02","63.90","64.34","63.26","2.63M","-0.19%"
"May 18, 2021","64.14","63.82","64.14","63.42","5.59M","0.66%"
"May 17, 2021","63.72","62.82","64.02","62.82","6.95M","1.43%"
"May 14, 2021","62.82","61.52","62.94","61.18","4.64M","2.82%"
"May 13, 2021","61.10","61.70","61.70","60.92","2.23M","-1.61%"
"May 12, 2021","62.10","61.64","62.10","61.22","2.54M","1.21%"
"May 11, 2021","61.36","61.00","61.94","60.68","6.74M","-0.55%"
"May 10, 2021","61.70","61.32","61.76","60.84","3.31M","1.08%"
"May 07, 2021","61.04","62.10","62.34","61.04","6.05M","-2.46%"
"May 06, 2021","62.58","62.58","62.72","61.40","3.94M","1.13%"
"May 05, 2021","61.88","62.10","62.44","61.72","1.84M","-0.39%"
"May 04, 2021","62.12","62.00","62.12","61.84","926.05K","0.68%"
"May 03, 2021","61.70","62.06","62.52","61.62","1.26M","-1.41%"
"Apr 30, 2021","62.58","63.14","63.16","62.20","3.91M","-0.89%"
"Apr 29, 2021","63.14","62.62","63.22","62.52","5.60M","1.19%"
"Apr 28, 2021","62.40","61.80","62.40","61.50","3.94M","0.94%"
"Apr 27, 2021","61.82","62.00","62.14","61.52","3.60M","0.13%"
"Apr 26, 2021","61.74","62.80","63.20","61.62","4.30M","-1.28%"
"Apr 23, 2021","62.54","62.34","62.68","61.82","6.16M","0.94%"
"Apr 22, 2021","61.96","62.26","62.28","61.70","3.68M","-0.39%"
"Apr 21, 2021","62.20","61.50","62.20","61.46","2.37M","0.29%"
"Apr 20, 2021","62.02","61.50","62.42","61.50","7.62M","0.29%"
"Apr 19, 2021","61.84","60.50","61.84","59.94","5.03M","2.42%"
"Apr 16, 2021","60.38","60.08","60.42","59.54","2.58M","0.50%"
"Apr 15, 2021","60.08","60.56","60.56","59.08","4.82M","-0.17%"
"Apr 14, 2021","60.18","59.50","60.36","59.50","3.75M","1.14%"
"Apr 13, 2021","59.50","59.94","60.32","59.50","5.15M","-0.73%"
"Apr 12, 2021","59.94","60.76","60.92","59.70","4.25M","-1.25%"
"Apr 09, 2021","60.70","61.90","61.90","60.60","3.33M","-1.97%"
"Apr 08, 2021","61.92","61.46","62.10","61.10","3.14M","0.49%"
"Apr 07, 2021","61.62","62.20","62.20","61.24","3.70M","-0.55%"
"Apr 01, 2021","61.96","61.14","61.96","60.90","6.08M","1.91%"
"Mar 31, 2021","60.80","60.44","61.06","60.24","3.43M","-0.33%"
"Mar 30, 2021","61.00","60.52","61.40","60.44","7.59M","0.23%"
"Mar 29, 2021","60.86","60.92","61.42","60.58","5.86M","0.46%"
"Mar 26, 2021","60.58","60.02","61.14","60.00","7.23M","1.68%"
"Mar 25, 2021","59.58","59.58","60.02","59.26","8.69M","-0.10%"
"Mar 24, 2021","59.64","60.72","60.98","59.64","17.87M","-1.88%"
"Mar 23, 2021","60.78","61.50","61.52","60.28","8.32M","-0.91%"
"Mar 22, 2021","61.34","61.10","61.58","60.56","9.31M","0.43%"
"Mar 19, 2021","61.08","61.74","61.74","60.26","9.95M","-1.58%"
"Mar 18, 2021","62.06","62.00","62.68","61.86","8.17M","0.19%"
"Mar 17, 2021","61.94","61.64","62.14","60.80","5.86M","0.68%"
"Mar 16, 2021","61.52","61.46","61.86","60.94","7.05M","0.75%"
"Mar 15, 2021","61.06","62.12","62.32","60.54","4.22M","-1.55%"
"Mar 12, 2021","62.02","63.50","63.50","61.88","4.65M","-0.83%"
"Mar 11, 2021","62.54","60.96","62.54","60.94","6.86M","2.93%"
"Mar 10, 2021","60.76","61.58","61.58","60.30","5.06M","1.06%"
"Mar 09, 2021","60.12","60.86","61.54","59.38","13.66M","-1.09%"
"Mar 08, 2021","60.78","63.72","64.42","60.78","8.25M","-4.52%"
"Mar 05, 2021","63.66","63.30","64.50","62.74","15.63M","-0.93%"
"Mar 04, 2021","64.26","65.44","65.50","63.88","12.03M","-3.14%"
"Mar 03, 2021","66.34","64.76","66.40","64.70","7.30M","2.47%"
"Mar 02, 2021","64.74","66.28","66.30","64.30","9.52M","-1.94%"
"Mar 01, 2021","66.02","65.30","66.04","65.20","8.43M","2.20%"
"Feb 26, 2021","64.60","66.42","66.42","64.60","15.01M","-3.29%"
"Feb 25, 2021","66.80","67.70","67.70","66.68","9.78M","0.78%"
"Feb 24, 2021","66.28","68.30","68.50","65.64","11.17M","-2.82%"
"Feb 23, 2021","68.20","68.00","68.86","67.80","7.35M","0.18%"
"Feb 22, 2021","68.08","70.74","70.74","68.02","8.49M","-3.76%"
"Feb 19, 2021","70.74","70.50","70.74","69.18","7.63M","1.06%"
"Feb 18, 2021","70.00","72.90","72.98","70.00","10.61M","-3.45%"
"Feb 17, 2021","72.50","72.52","72.52","71.98","2.62M","-0.03%"
"Feb 16, 2021","72.52","71.46","72.68","71.46","3.05M","1.85%"
"Feb 11, 2021","71.20","71.16","71.20","70.72","905.98K","0.06%"
"Feb 10, 2021","71.16","70.00","71.46","69.76","11.71M","2.62%"
"Feb 09, 2021","69.34","68.38","69.46","67.94","9.78M","2.39%"
"Feb 08, 2021","67.72","67.36","68.00","66.96","10.17M","1.56%"
"Feb 05, 2021","66.68","66.60","67.32","66.58","6.02M","0.12%"
"Feb 04, 2021","66.60","66.60","67.20","66.02","6.20M","-0.89%"
"Feb 03, 2021","67.20","66.84","67.30","66.60","4.43M","0.48%"
"Feb 02, 2021","66.88","66.02","66.88","66.00","3.93M","1.30%"
"Feb 01, 2021","66.02","65.54","66.06","65.32","4.00M","1.79%"
"Jan 29, 2021","64.86","65.50","66.08","64.34","9.03M","-0.18%"
"Jan 28, 2021","64.98","66.50","66.50","64.84","10.11M","-3.10%"
"Jan 27, 2021","67.06","67.30","67.42","66.50","5.89M","0.45%"
"Jan 26, 2021","66.76","68.40","68.40","66.76","5.84M","-2.25%"
"Jan 25, 2021","68.30","67.66","68.66","67.26","7.55M","1.01%"
"Jan 22, 2021","67.62","67.86","67.92","67.16","6.10M","-1.02%"
"Jan 21, 2021","68.32","66.98","68.40","66.98","5.84M","2.31%"
"Jan 20, 2021","66.78","66.36","67.10","66.24","4.86M","0.69%"
"Jan 19, 2021","66.32","67.58","67.58","65.84","9.00M","-1.22%"
"Jan 18, 2021","67.14","66.56","67.38","65.88","5.94M","0.81%"
"Jan 15, 2021","66.60","67.02","67.30","65.82","11.80M","-0.86%"
"Jan 14, 2021","67.18","68.40","68.40","66.90","7.73M","-1.78%"
"Jan 13, 2021","68.40","68.64","69.20","67.94","7.85M","-0.67%"
"Jan 12, 2021","68.86","66.32","68.86","66.22","6.91M","3.99%"
"Jan 11, 2021","66.22","67.10","67.68","66.02","5.74M","-1.31%"
"Jan 08, 2021","67.10","67.28","67.94","66.82","21.26M","-1.18%"
"Jan 07, 2021","67.90","66.66","67.90","66.36","13.20M","2.11%"
"Jan 06, 2021","66.50","65.86","66.70","65.52","12.59M","1.50%"
"Jan 05, 2021","65.52","64.30","65.94","64.20","11.99M","1.30%"
"Jan 04, 2021","64.68","63.40","64.90","63.18","17.91M","3.06%"
"Dec 31, 2020","62.76","62.22","63.34","62.22","6.40M","0.80%"
"Dec 30, 2020","62.26","61.20","62.26","61.20","6.29M","1.43%"
"Dec 29, 2020","61.38","61.58","61.58","60.98","6.02M","0.00%"
"Dec 28, 2020","61.38","61.06","61.60","60.94","9.51M","1.25%"
"Dec 24, 2020","60.62","60.42","60.84","60.24","3.54M","0.07%"
"Dec 23, 2020","60.58","60.26","60.80","60.06","7.77M","0.66%"
"Dec 22, 2020","60.18","60.80","61.08","59.88","8.61M","-1.02%"
"Dec 21, 2020","60.80","60.66","61.04","60.12","6.39M","0.63%"
"Dec 18, 2020","60.42","61.20","61.20","60.26","4.83M","-1.21%"
"Dec 17, 2020","61.16","60.08","61.16","60.00","5.14M","1.87%"
"Dec 16, 2020","60.04","60.16","60.16","59.84","4.24M","0.40%"
"Dec 15, 2020","59.80","60.00","60.00","59.30","4.73M","-0.33%"
"Dec 14, 2020","60.00","59.36","60.04","59.22","4.36M","1.08%"
"Dec 11, 2020","59.36","60.16","60.16","58.80","6.67M","-0.74%"
"Dec 10, 2020","59.80","60.08","60.20","59.68","7.36M","-0.70%"
"Dec 09, 2020","60.22","60.86","61.18","60.10","6.60M","-1.02%"
"Dec 08, 2020","60.84","61.16","61.32","60.70","4.08M","-0.23%"
"Dec 07, 2020","60.98","61.80","61.80","60.86","4.24M","-1.07%"
"Dec 04, 2020","61.64","61.22","61.66","60.74","7.91M","0.75%"
"Dec 03, 2020","61.18","61.50","61.50","60.90","7.53M","-0.10%"
"Dec 02, 2020","61.24","61.36","61.54","60.90","10.10M","0.33%"
"Dec 01, 2020","61.04","59.84","61.20","59.70","8.55M","2.21%"
"Nov 30, 2020","59.72","60.28","60.84","59.60","7.95M","-0.53%"
"Nov 27, 2020","60.04","59.30","60.06","59.12","4.69M","1.25%"
"Nov 26, 2020","59.30","59.28","59.32","58.76","4.77M","0.37%"
"Nov 25, 2020","59.08","59.84","60.24","58.94","7.61M","-1.27%"
"Nov 24, 2020","59.84","60.00","60.28","59.64","5.32M","-0.83%"
"Nov 23, 2020","60.34","59.82","60.74","59.72","11.70M","1.41%"
"Nov 20, 2020","59.50","59.38","59.66","59.26","6.34M","0.13%"
"Nov 19, 2020","59.42","59.40","59.48","58.74","7.41M","0.03%"
"Nov 18, 2020","59.40","59.04","59.42","58.88","5.24M","0.54%"
"Nov 17, 2020","59.08","59.16","59.16","58.66","5.22M","-0.07%"
"Nov 16, 2020","59.12","58.74","59.12","58.30","4.99M","1.76%"
"Nov 13, 2020","58.10","58.38","58.38","57.58","6.66M","-0.89%"
"Nov 12, 2020","58.62","58.80","58.86","58.34","5.98M","0.34%"
"Nov 11, 2020","58.42","59.18","59.36","58.36","5.56M","-1.22%"
"Nov 10, 2020","59.14","60.00","60.00","58.84","13.32M","-1.37%"
"Nov 09, 2020","59.96","58.92","60.22","58.92","16.27M","2.92%"
"Nov 06, 2020","58.26","58.58","58.62","57.80","8.15M","-0.38%"
"Nov 05, 2020","58.48","58.00","58.48","57.50","10.21M","4.06%"
"Nov 04, 2020","56.20","56.30","56.80","55.66","6.00M","-0.25%"
"Nov 03, 2020","56.34","56.28","56.72","56.08","2.69M","0.79%"
"Nov 02, 2020","55.90","55.74","56.06","55.46","7.34M","0.83%"
"Oct 30, 2020","55.44","56.36","56.44","55.26","8.64M","-1.49%"
"Oct 29, 2020","56.28","55.12","56.62","55.06","14.83M","1.22%"
"Oct 28, 2020","55.60","55.44","56.02","55.20","7.34M","0.25%"
"Oct 27, 2020","55.46","55.60","55.60","55.08","9.47M","-1.63%"
"Oct 23, 2020","56.38","56.54","56.84","55.90","6.27M","-0.49%"
"Oct 22, 2020","56.66","56.90","56.90","56.00","5.93M","-0.42%"
"Oct 21, 2020","56.90","56.82","57.14","56.40","5.33M","0.53%"
"Oct 20, 2020","56.60","56.18","56.64","56.08","5.60M","1.07%"
"Oct 19, 2020","56.00","56.80","57.46","55.90","9.19M","-0.88%"
"Oct 16, 2020","56.50","56.60","56.82","56.04","6.64M","0.68%"
"Oct 15, 2020","56.12","56.50","56.98","56.12","8.48M","-0.67%"
"Oct 14, 2020","56.50","56.80","56.80","56.38","10.36M","-0.32%"
"Oct 12, 2020","56.68","55.30","56.86","55.28","15.30M","2.72%"
"Oct 09, 2020","55.18","54.90","55.48","54.90","12.02M","0.51%"
"Oct 08, 2020","54.90","54.62","54.94","54.60","2.91M","0.15%"
"Oct 07, 2020","54.82","54.50","54.94","54.24","2.72M","0.33%"
"Oct 06, 2020","54.64","54.44","54.64","54.34","5.56M","1.56%"
"Oct 05, 2020","53.80","53.70","54.30","53.64","3.85M","1.28%"
"Sep 30, 2020","53.12","53.60","53.90","52.84","10.96M","-0.30%"
"Sep 29, 2020","53.28","53.22","53.64","53.20","6.61M","0.15%"
"Sep 28, 2020","53.20","54.00","54.00","53.00","10.02M","0.42%"
"Sep 25, 2020","52.98","53.24","53.46","52.76","7.79M","0.04%"
"Sep 24, 2020","52.96","53.94","53.94","52.68","13.83M","-2.00%"
"Sep 23, 2020","54.04","54.02","54.28","53.78","6.94M","0.04%"
"Sep 22, 2020","54.02","54.80","54.90","53.72","7.82M","-1.32%"
"Sep 21, 2020","54.74","55.62","55.84","54.66","6.73M","-1.51%"
"Sep 18, 2020","55.58","54.20","55.66","54.20","18.61M","2.55%"
"Sep 17, 2020","54.20","54.36","54.40","53.52","15.88M","-0.18%"
"Sep 16, 2020","54.30","54.64","54.70","54.10","9.78M","-0.48%"
"Sep 15, 2020","54.56","54.00","54.64","53.90","10.04M","1.56%"
"Sep 14, 2020","53.72","53.82","53.96","53.46","6.36M","0.52%"
"Sep 11, 2020","53.44","52.90","53.52","52.74","7.65M","0.87%"
"Sep 10, 2020","52.98","53.40","53.66","52.80","8.88M","-0.15%"
"Sep 09, 2020","53.06","53.72","53.72","52.52","14.45M","-2.28%"
"Sep 08, 2020","54.30","54.10","54.46","53.64","15.60M","0.74%"
"Sep 07, 2020","53.90","55.12","55.46","53.78","10.41M","-2.53%"
"Sep 04, 2020","55.30","55.00","55.42","54.60","13.79M","-0.72%"
"Sep 03, 2020","55.70","56.00","56.48","55.38","17.09M","-0.68%"
"Sep 02, 2020","56.08","56.46","56.46","55.40","12.10M","-0.18%"
"Sep 01, 2020","56.18","55.30","56.20","55.30","9.64M","1.59%"
"Aug 31, 2020","55.30","56.30","56.78","55.12","10.82M","-0.72%"
"Aug 28, 2020","55.70","54.56","56.00","54.20","23.73M","2.39%"
"Aug 27, 2020","54.40","54.10","54.48","53.80","17.29M","0.89%"
"Aug 26, 2020","53.92","54.60","54.94","53.78","11.79M","-1.21%"
"Aug 25, 2020","54.58","54.54","55.14","54.32","9.61M","0.22%"
"Aug 24, 2020","54.46","54.48","54.58","54.08","15.97M","0.52%"
"Aug 21, 2020","54.18","54.04","54.52","53.74","12.79M","0.74%"
"Aug 20, 2020","53.78","54.30","54.30","53.40","10.81M","-1.36%"
"Aug 19, 2020","54.52","55.00","55.10","54.24","4.54M","-1.02%"
"Aug 18, 2020","55.08","55.00","55.26","54.86","15.20M","0.22%"
"Aug 17, 2020","54.96","53.80","55.30","53.80","20.83M","2.50%"
"Aug 14, 2020","53.62","52.80","53.92","52.60","11.24M","1.44%"
"Aug 13, 2020","52.86","53.28","53.40","52.68","12.27M","0.00%"
"Aug 12, 2020","52.86","53.34","53.40","52.00","14.35M","-1.05%"
"Aug 11, 2020","53.42","53.78","54.54","53.08","12.67M","-0.22%"
"Aug 10, 2020","53.54","53.28","53.98","52.68","11.93M","0.07%"
"Aug 07, 2020","53.50","54.56","54.56","52.62","16.53M","-1.18%"
"Aug 06, 2020","54.14","54.38","54.60","53.18","30.06M","0.04%"
"Aug 05, 2020","54.12","54.10","54.34","53.34","14.28M","0.67%"
"Aug 04, 2020","53.76","54.28","54.44","53.74","26.89M","-0.55%"
"Aug 03, 2020","54.06","52.98","54.06","52.98","15.82M","2.12%"
"Jul 31, 2020","52.94","52.72","53.86","52.10","21.45M","1.19%"
"Jul 30, 2020","52.32","52.98","53.24","52.28","12.73M","-1.28%"
"Jul 29, 2020","53.00","51.38","53.00","51.30","21.32M","2.99%"
"Jul 28, 2020","51.46","51.56","51.96","51.16","11.64M","0.47%"
"Jul 27, 2020","51.22","51.58","51.68","50.74","11.95M","-0.54%"
"Jul 24, 2020","51.50","53.00","53.26","50.80","35.86M","-3.74%"
"Jul 23, 2020","53.50","53.00","53.76","52.30","16.87M","1.67%"
"Jul 22, 2020","52.62","53.14","54.82","52.62","21.98M","-1.42%"
"Jul 21, 2020","53.38","53.86","53.86","52.96","20.78M","0.57%"
"Jul 20, 2020","53.08","51.80","53.32","51.64","23.84M","2.67%"
"Jul 17, 2020","51.70","51.72","52.40","51.12","27.80M","0.90%"
"Jul 16, 2020","51.24","54.00","54.34","51.12","53.19M","-4.97%"
"Jul 15, 2020","53.92","54.90","55.08","53.64","20.09M","-0.59%"
"Jul 14, 2020","54.24","54.74","55.14","53.62","19.84M","-1.56%"
"Jul 13, 2020","55.10","54.24","55.52","53.92","21.87M","2.00%"
"Jul 10, 2020","54.02","54.94","54.94","53.64","22.05M","-1.89%"
"Jul 09, 2020","55.06","54.30","55.06","53.84","40.28M","2.42%"
"Jul 08, 2020","53.76","53.50","54.16","52.86","30.89M","2.13%"
"Jul 07, 2020","52.64","53.82","54.74","52.52","46.97M","-0.27%"
"Jul 06, 2020","52.78","50.00","52.82","50.00","102.98M","5.98%"
"Jul 03, 2020","49.80","48.92","49.80","48.90","39.88M","2.05%"
"Jul 02, 2020","48.80","47.40","48.88","47.40","32.32M","4.63%"
"Jun 30, 2020","46.64","46.50","46.96","46.44","11.05M","0.95%"
"Jun 29, 2020","46.20","46.18","46.54","45.92","21.49M","-0.09%"
"Jun 26, 2020","46.24","46.00","46.36","46.00","4.24M","-0.34%"
"Jun 24, 2020","46.40","46.50","46.70","46.38","9.48M","0.22%"
"Jun 23, 2020","46.30","45.96","46.36","45.58","14.36M","0.74%"
"Jun 22, 2020","45.96","45.88","46.32","45.82","12.34M","0.31%"
"Jun 19, 2020","45.82","45.30","46.12","45.12","20.60M","1.15%"
"Jun 18, 2020","45.30","44.84","45.34","44.70","9.39M","1.03%"
"Jun 17, 2020","44.84","44.78","44.92","44.54","11.15M","0.13%"
"Jun 16, 2020","44.78","44.50","44.92","44.50","14.31M","1.73%"
"Jun 15, 2020","44.02","44.32","44.62","43.88","14.57M","-1.17%"
"Jun 12, 2020","44.54","44.20","44.84","43.96","15.22M","0.13%"
"Jun 11, 2020","44.48","45.00","45.28","44.42","12.66M","-1.24%"
"Jun 10, 2020","45.04","45.02","45.20","44.98","9.66M","0.13%"
"Jun 09, 2020","44.98","44.98","45.26","44.92","6.82M","0.18%"
"Jun 08, 2020","44.90","44.80","45.14","44.68","6.48M","0.45%"
"Jun 05, 2020","44.70","44.12","44.70","44.10","8.61M","1.27%"
"Jun 04, 2020","44.14","44.40","44.42","44.02","6.99M","-0.18%"
"Jun 03, 2020","44.22","44.60","44.76","44.16","10.50M","0.27%"
"Jun 02, 2020","44.10","43.80","44.20","43.80","11.16M","0.82%"
"Jun 01, 2020","43.74","42.62","44.00","42.62","13.68M","3.28%"
"May 29, 2020","42.35","42.15","42.65","42.10","6.82M","-0.12%"
"May 28, 2020","42.40","42.30","42.75","42.00","13.97M","0.00%"
"May 27, 2020","42.40","42.70","42.80","42.20","10.48M","-0.70%"
"May 26, 2020","42.70","42.25","42.85","42.25","8.63M","1.18%"
"May 25, 2020","42.20","42.05","42.30","41.90","6.38M","0.36%"
"May 22, 2020","42.05","43.10","43.15","42.05","11.25M","-3.00%"
"May 21, 2020","43.35","43.85","43.85","43.25","5.90M","-0.57%"
"May 20, 2020","43.60","43.85","43.95","43.50","2.23M","-0.23%"
"May 19, 2020","43.70","43.85","43.95","43.60","5.20M","0.69%"
"May 18, 2020","43.40","43.35","43.60","43.20","3.80M","0.35%"
"May 15, 2020","43.25","43.80","43.80","43.25","4.68M","-0.69%"
"May 14, 2020","43.55","43.80","43.90","43.55","6.46M","-0.80%"
"May 13, 2020","43.90","43.75","44.10","43.65","4.75M","0.00%"
"May 12, 2020","43.90","43.75","44.10","43.70","7.89M","-0.23%"
"May 11, 2020","44.00","44.05","44.55","43.90","7.39M","-0.11%"
"May 08, 2020","44.05","43.70","44.30","43.70","6.63M","1.26%"
"May 07, 2020","43.50","43.35","43.60","43.25","6.05M","0.35%"
"May 06, 2020","43.35","41.75","43.65","41.75","15.47M","3.71%"
"May 05, 2020","41.80","41.50","41.80","41.45","2.51M","1.33%"
"May 04, 2020","41.25","41.90","41.90","41.25","6.75M","-3.73%"
"Apr 29, 2020","42.85","42.75","43.10","42.65","7.92M","0.47%"
"Apr 28, 2020","42.65","42.55","42.85","41.90","10.11M","0.00%"
"Apr 27, 2020","42.65","42.45","42.80","42.35","8.68M","1.19%"
"Apr 24, 2020","42.15","42.40","42.45","42.05","5.36M","-0.71%"
"Apr 23, 2020","42.45","42.70","42.80","42.45","9.18M","-0.24%"
"Apr 22, 2020","42.55","41.90","42.55","41.80","9.89M","1.67%"
"Apr 21, 2020","41.85","42.70","42.70","41.75","13.49M","-1.99%"
"Apr 20, 2020","42.70","42.75","42.85","42.55","11.32M","0.23%"
"Apr 17, 2020","42.60","42.50","43.00","42.50","12.77M","1.07%"
"Apr 16, 2020","42.15","41.90","42.35","41.90","12.17M","0.36%"
"Apr 15, 2020","42.00","42.60","42.80","41.90","12.63M","-1.29%"
"Apr 14, 2020","42.55","42.35","42.65","42.05","9.44M","0.35%"
"Apr 09, 2020","42.40","42.40","42.45","42.15","3.84M","0.95%"
"Apr 08, 2020","42.00","42.30","42.30","41.90","10.33M","-1.64%"
"Apr 07, 2020","42.70","42.05","42.70","41.95","16.90M","1.91%"
"Apr 06, 2020","41.90","41.70","42.30","41.35","5.86M","1.58%"
"Apr 03, 2020","41.25","41.35","41.50","41.05","12.38M","0.00%"
"Apr 02, 2020","41.25","40.60","41.45","40.35","11.71M","1.23%"
"Apr 01, 2020","40.75","41.10","41.70","40.70","12.62M","-0.73%"
"Mar 31, 2020","41.05","41.45","41.60","40.90","23.28M","0.12%"
"Mar 30, 2020","41.00","40.95","41.25","40.50","22.51M","-0.97%"
"Mar 27, 2020","41.40","42.00","42.10","41.30","23.63M","0.61%"
"Mar 26, 2020","41.15","41.30","41.50","40.65","13.76M","-0.60%"
"Mar 25, 2020","41.40","41.25","41.85","41.20","17.99M","2.48%"
"Mar 24, 2020","40.40","40.20","40.60","39.55","25.68M","3.59%"
"Mar 23, 2020","39.00","39.45","39.85","38.95","20.83M","-5.57%"
"Mar 20, 2020","41.30","40.80","41.30","40.05","42.11M","2.74%"
"Mar 19, 2020","40.20","40.25","41.00","38.90","58.40M","-1.23%"
"Mar 18, 2020","40.70","42.00","42.65","40.30","22.28M","-3.10%"
"Mar 17, 2020","42.00","41.60","43.00","40.75","26.94M","0.24%"
"Mar 16, 2020","41.90","43.95","43.95","41.45","25.48M","-5.63%"
"Mar 13, 2020","44.40","42.45","44.55","41.70","54.22M","-0.67%"
"Mar 12, 2020","44.70","45.00","45.05","44.35","31.31M","-2.51%"
"Mar 11, 2020","45.85","46.40","46.45","45.55","21.61M","-1.19%"
"Mar 10, 2020","46.40","45.40","46.70","44.95","30.97M","3.34%"
"Mar 09, 2020","44.90","46.40","46.40","44.75","32.36M","-4.87%"
"Mar 06, 2020","47.20","47.40","47.60","46.90","26.26M","-1.36%"
"Mar 05, 2020","47.85","47.00","48.20","47.00","31.48M","2.68%"
"Mar 04, 2020","46.60","46.50","46.90","46.25","25.74M","0.54%"
"Mar 03, 2020","46.35","46.55","47.10","46.20","30.22M","0.22%"
"Mar 02, 2020","46.25","44.70","46.50","44.70","31.78M","4.17%"
"Feb 28, 2020","44.40","46.20","46.20","44.25","51.31M","-4.10%"
"Feb 27, 2020","46.30","45.95","46.45","45.95","33.75M","1.20%"
"Feb 26, 2020","45.75","45.75","46.45","45.60","48.71M","-1.40%"
"Feb 25, 2020","46.40","45.85","46.40","45.30","44.06M","0.43%"
"Feb 24, 2020","46.20","46.25","46.55","45.95","49.85M","-0.43%"
"Feb 21, 2020","46.40","46.40","47.10","46.35","36.66M","-0.54%"
"Feb 20, 2020","46.65","45.85","46.75","45.60","28.70M","2.19%"
"Feb 19, 2020","45.65","45.60","46.10","45.60","14.17M","-0.22%"
"Feb 18, 2020","45.75","45.90","46.10","45.40","21.15M","-0.76%"
"Feb 17, 2020","46.10","44.95","46.20","44.95","32.06M","2.44%"
"Feb 14, 2020","45.00","44.65","45.35","44.65","20.70M","0.67%"
"Feb 13, 2020","44.70","45.05","45.25","44.65","18.29M","-0.78%"
"Feb 12, 2020","45.05","44.65","45.15","44.55","24.13M","1.01%"
"Feb 11, 2020","44.60","44.20","44.90","44.20","32.50M","1.59%"
"Feb 10, 2020","43.90","43.50","44.25","43.45","26.49M","-0.23%"
"Feb 07, 2020","44.00","44.25","44.25","43.60","26.84M","-0.34%"
"Feb 06, 2020","44.15","43.65","44.55","43.15","54.88M","2.44%"
"Feb 05, 2020","43.10","42.70","43.50","42.60","34.17M","1.17%"
"Feb 04, 2020","42.60","40.70","42.70","40.70","46.21M","4.67%"
"Feb 03, 2020","40.70","42.05","42.30","40.25","63.54M","-3.55%"
"Jan 31, 2020","42.20","43.10","43.10","42.05","17.46M","0.36%"
"Jan 30, 2020","42.05","43.50","43.50","41.80","21.79M","-3.56%"
"Jan 29, 2020","43.60","43.60","44.00","43.50","29.83M","-5.01%"
"Jan 24, 2020","45.90","45.50","45.90","45.50","8.27M","0.77%"
"Jan 23, 2020","45.55","46.75","46.85","45.15","45.31M","-3.39%"
"Jan 22, 2020","47.15","46.85","47.50","46.20","28.81M","0.64%"
"Jan 21, 2020","46.85","47.80","47.90","46.85","30.42M","-2.70%"
"Jan 20, 2020","48.15","48.25","48.40","47.90","16.09M","0.10%"
"Jan 17, 2020","48.10","47.85","48.15","47.75","18.84M","0.84%"
"Jan 16, 2020","47.70","47.75","47.95","47.55","17.34M","-0.31%"
"Jan 15, 2020","47.85","48.20","48.40","47.65","31.76M","-0.62%"
"Jan 14, 2020","48.15","48.60","48.75","48.15","16.23M","-0.21%"
"Jan 13, 2020","48.25","47.70","48.40","47.60","20.81M","1.26%"
"Jan 10, 2020","47.65","47.85","47.90","47.45","9.97M","-0.31%"
"Jan 09, 2020","47.80","47.40","47.85","47.40","17.76M","1.49%"
"Jan 08, 2020","47.10","47.00","47.45","46.85","18.04M","-0.63%"
"Jan 07, 2020","47.40","47.25","47.50","47.15","20.43M","0.74%"
"Jan 06, 2020","47.05","47.15","47.55","46.65","23.72M","-0.42%"
"Jan 03, 2020","47.25","47.70","47.70","47.10","18.56M","-0.63%"
"Jan 02, 2020","47.55","47.10","47.60","46.90","26.62M","2.48%"
"Dec 31, 2019","46.40","46.00","46.50","46.00","9.58M","0.11%"
"Dec 30, 2019","46.35","45.60","46.55","45.60","22.52M","1.20%"
"Dec 27, 2019","45.80","45.65","46.20","45.65","22.12M","1.44%"
"Dec 24, 2019","45.15","45.20","45.20","45.05","2.63M","0.11%"
"Dec 23, 2019","45.10","45.80","45.85","45.05","14.27M","-1.53%"
"Dec 20, 2019","45.80","45.75","46.05","45.70","17.52M","0.11%"
"Dec 19, 2019","45.75","45.85","45.95","45.65","9.43M","-0.22%"
"Dec 18, 2019","45.85","45.90","46.15","45.75","15.26M","0.00%"
"Dec 17, 2019","45.85","45.30","46.35","45.30","19.62M","1.55%"
"Dec 16, 2019","45.15","44.95","45.35","44.95","15.93M","-0.44%"
"Dec 13, 2019","45.35","45.00","45.50","45.00","30.76M","2.60%"
"Dec 12, 2019","44.20","44.50","44.50","44.20","18.04M","-0.56%"
"Dec 11, 2019","44.45","44.35","44.50","44.25","14.31M","0.23%"
"Dec 10, 2019","44.35","44.20","44.40","44.15","5.65M","0.11%"
"Dec 09, 2019","44.30","44.35","44.60","44.25","12.09M","-0.34%"
"Dec 06, 2019","44.45","43.90","44.50","43.90","17.06M","0.91%"
"Dec 05, 2019","44.05","43.50","44.05","43.50","10.98M","1.61%"
"Dec 04, 2019","43.35","43.35","43.55","43.30","18.97M","-0.80%"
"Dec 03, 2019","43.70","43.50","43.75","43.25","8.78M","0.34%"
"Dec 02, 2019","43.55","43.75","43.85","43.55","8.41M","0.00%"
"Nov 29, 2019","43.55","43.85","43.90","43.25","24.48M","-0.91%"
"Nov 28, 2019","43.95","44.20","44.30","43.85","9.12M","-0.68%"
"Nov 27, 2019","44.25","44.20","44.30","44.00","9.48M","0.23%"
