"Date","Price","Open","High","Low","Vol.","Change %"
"09/14/2009","317.75","318.25","320.00","315.25","66.07K","-0.63%"
"09/11/2009","319.75","314.50","320.25","308.75","108.29K","1.43%"
"09/10/2009","315.25","309.25","319.00","308.50","91.19K","1.78%"
"09/09/2009","309.75","307.00","312.00","304.75","81.31K","0.73%"
"09/08/2009","307.50","305.50","310.75","302.00","89.75K","0.41%"
"09/04/2009","306.25","315.25","316.00","306.00","94.90K","-3.01%"
"09/03/2009","315.75","318.75","321.50","311.50","100.03K","-1.10%"
"09/02/2009","319.25","319.00","319.50","315.50","87.62K","0.00%"
"09/01/2009","319.25","328.25","329.00","316.50","125.28K","-3.18%"
"08/31/2009","329.75","327.50","332.00","320.00","141.94K","0.23%"
"08/28/2009","329.00","329.00","332.50","324.25","115.19K","-0.08%"
"08/27/2009","329.25","326.50","330.75","320.75","96.71K","0.92%"
"08/26/2009","326.25","326.50","330.00","323.75","89.01K","-0.15%"
"08/25/2009","326.75","330.00","337.50","322.50","112.87K","-2.61%"
"08/24/2009","335.50","326.50","335.50","324.25","104.31K","2.84%"
"08/21/2009","326.25","324.00","334.00","321.75","92.78K","0.69%"
"08/20/2009","324.00","327.50","328.75","322.75","66.26K","-1.07%"
"08/19/2009","327.50","323.50","329.00","317.50","113.03K","1.55%"
"08/18/2009","322.50","320.25","325.50","318.00","77.79K","0.23%"
"08/17/2009","321.75","325.00","325.75","311.50","123.95K","-1.83%"
"08/14/2009","327.75","332.75","335.50","325.50","91.93K","-1.28%"
"08/13/2009","332.00","335.75","345.00","331.00","146.34K","-1.26%"
"08/12/2009","336.25","330.25","339.00","321.50","160.52K","1.59%"
"08/11/2009","331.00","330.00","335.50","328.25","127.43K","0.15%"
"08/10/2009","330.50","323.00","337.00","321.25","146.44K","1.23%"
"08/07/2009","326.50","340.00","340.25","326.00","153.74K","-4.04%"
"08/06/2009","340.25","356.25","357.50","339.00","125.33K","-4.69%"
"08/05/2009","357.00","364.75","370.00","349.00","137.01K","-2.39%"
"08/04/2009","365.75","366.75","372.00","363.00","103.19K","-0.88%"
"08/03/2009","369.00","353.00","376.00","351.50","170.12K","5.58%"
"07/31/2009","349.50","341.75","350.00","339.00","104.64K","2.12%"
"07/30/2009","342.25","328.50","345.00","328.25","95.55K","4.34%"
"07/29/2009","328.00","330.00","330.75","322.75","94.24K","-0.53%"
"07/28/2009","329.75","333.75","338.25","329.75","122.19K","-1.20%"
"07/27/2009","333.75","329.00","334.50","323.25","88.88K","1.99%"
"07/24/2009","327.25","338.50","340.00","325.25","86.64K","-3.39%"
"07/23/2009","338.75","323.50","339.75","323.50","139.26K","6.11%"
"07/22/2009","319.25","321.75","323.50","314.75","117.01K","-0.85%"
"07/21/2009","322.00","333.25","335.00","320.50","102.84K","-3.52%"
"07/20/2009","333.75","331.50","335.00","328.50","104.44K","0.68%"
"07/17/2009","331.50","326.00","332.00","324.75","73.32K","1.92%"
"07/16/2009","325.25","338.50","339.25","324.50","118.33K","-3.63%"
"07/15/2009","337.50","345.75","349.25","335.75","118.34K","-0.30%"
"07/14/2009","338.50","332.50","339.00","332.50","67.02K","2.03%"
"07/13/2009","331.75","327.25","332.25","320.50","75.12K","1.07%"
"07/10/2009","328.25","331.50","334.25","318.50","64.20K","-0.38%"
"07/09/2009","329.50","325.75","331.50","325.75","53.06K","1.31%"
"07/08/2009","325.25","327.00","331.00","321.00","55.82K","-0.08%"
"07/07/2009","325.50","336.25","341.75","324.50","163.10K","-2.76%"
"07/06/2009","334.75","342.00","342.00","334.00","124.56K","-3.18%"
"07/02/2009","345.75","356.50","357.00","345.00","","-3.02%"
"07/01/2009","356.50","351.50","361.00","349.00","80.92K","0.56%"
"06/30/2009","354.50","384.00","388.75","354.50","61.15K","-7.80%"
"06/29/2009","384.50","390.50","391.75","383.25","80.19K","-1.85%"
"06/26/2009","391.75","389.75","394.00","387.25","67.85K","0.45%"
"06/25/2009","390.00","395.00","396.50","388.75","65.30K","-1.27%"
"06/24/2009","395.00","396.00","399.50","389.50","40.04K","-0.57%"
"06/23/2009","397.25","394.25","398.00","389.00","64.20K","0.95%"
"06/22/2009","393.50","407.75","407.75","388.25","72.21K","-3.38%"
"06/19/2009","407.25","411.25","415.50","406.25","45.98K","-1.09%"
"06/18/2009","411.75","416.00","417.00","410.00","26.94K","-1.08%"
"06/17/2009","416.25","413.00","417.00","406.25","50.68K","0.85%"
"06/16/2009","412.75","415.00","419.75","411.50","40.93K","-0.48%"
"06/15/2009","414.75","433.25","433.50","414.00","42.51K","-4.55%"
"06/12/2009","434.50","449.00","451.75","429.75","48.57K","-3.44%"
"06/11/2009","450.00","445.25","456.50","445.00","57.91K","1.18%"
"06/10/2009","444.75","452.25","458.50","443.75","56.59K","-1.88%"
"06/09/2009","453.25","445.00","455.00","444.00","70.59K","1.91%"
"06/08/2009","444.75","453.25","456.50","443.00","57.62K","-2.04%"
"06/05/2009","454.00","456.50","458.00","450.00","33.24K","-0.93%"
"06/04/2009","458.25","442.75","458.50","440.00","33.67K","3.56%"
"06/03/2009","442.50","458.75","460.00","440.25","40.40K","-3.75%"
"06/02/2009","459.75","452.25","460.00","450.75","25.81K","0.88%"
"06/01/2009","455.75","444.00","455.75","444.00","22.01K","2.13%"
"05/29/2009","446.25","438.50","446.75","437.75","21.22K","1.65%"
"05/28/2009","439.00","435.25","444.75","432.75","55.95K","0.63%"
"05/27/2009","436.25","438.00","442.50","434.75","28.75K","-0.34%"
"05/26/2009","437.75","436.00","443.25","432.00","44.48K","-0.57%"
"05/22/2009","440.25","433.50","444.00","433.50","23.75K","1.50%"
"05/21/2009","433.75","434.75","438.25","426.75","7.49K","-0.40%"
"05/20/2009","435.50","434.75","444.00","432.75","13.14K","0.06%"
"05/19/2009","435.25","430.00","438.25","430.00","19.42K","1.04%"
"05/18/2009","430.75","420.00","435.25","415.75","22.69K","0.94%"
"05/15/2009","426.75","436.25","440.00","425.25","20.28K","-0.35%"
"05/14/2009","428.25","425.00","429.25","419.75","78.98K","0.41%"
"05/13/2009","426.50","427.50","434.00","421.25","155.76K","-0.23%"
"05/12/2009","427.50","421.25","431.75","420.00","191.45K","1.48%"
"05/11/2009","421.25","420.00","421.75","413.00","80.47K","0.06%"
"05/08/2009","421.00","410.75","421.50","410.25","102.39K","2.18%"
"05/07/2009","412.00","407.00","420.00","406.25","162.68K","1.10%"
"05/06/2009","407.50","404.00","409.50","402.50","84.17K","0.56%"
"05/05/2009","405.25","405.75","409.75","396.50","110.51K","-0.06%"
"05/04/2009","405.50","407.75","413.75","400.50","109.02K","-1.99%"
"05/01/2009","413.75","401.50","415.75","401.25","131.88K","2.54%"
"04/30/2009","403.50","399.00","408.50","396.00","146.71K","0.56%"
"04/29/2009","401.25","384.00","402.50","383.50","151.57K","4.63%"
"04/28/2009","383.50","378.75","386.00","376.75","100.82K","0.72%"
"04/27/2009","380.75","383.50","384.00","370.00","110.20K","-1.30%"
"04/24/2009","385.75","389.50","395.00","383.00","103.15K","-1.09%"
"04/23/2009","390.00","382.00","390.75","378.25","94.51K","1.96%"
"04/22/2009","382.50","383.50","387.25","378.75","84.81K","-0.13%"
"04/21/2009","383.00","379.50","387.75","377.75","88.42K","1.12%"
"04/20/2009","378.75","383.25","385.50","370.00","91.74K","-1.81%"
"04/17/2009","385.75","395.25","397.25","385.25","54.26K","-2.40%"
"04/16/2009","395.25","394.50","398.50","390.00","41.56K","0.32%"
"04/15/2009","394.00","402.75","404.00","393.25","53.68K","-2.35%"
"04/14/2009","403.50","397.00","408.50","394.75","99.87K","1.57%"
"04/13/2009","397.25","400.00","400.25","392.50","36.87K","-0.63%"
"04/09/2009","399.75","406.25","414.75","399.00","90.67K","-1.72%"
"04/08/2009","406.75","406.00","412.50","400.00","73.95K","0.06%"
"04/07/2009","406.50","414.00","415.00","405.75","50.87K","-2.22%"
"04/06/2009","415.75","414.00","417.25","410.00","18.83K","0.24%"
"04/03/2009","414.75","411.00","415.00","407.75","29.31K","0.48%"
"04/02/2009","412.75","405.75","417.50","404.50","61.56K","1.60%"
"04/01/2009","406.25","411.50","412.00","402.75","63.64K","-2.05%"
"03/31/2009","414.75","396.00","416.00","391.50","55.59K","4.54%"
"03/30/2009","396.75","397.50","399.75","387.50","22.61K","-0.19%"
"03/27/2009","397.50","400.50","401.00","395.50","13.58K","-0.93%"
"03/26/2009","401.25","396.00","402.50","396.00","15.78K","1.26%"
"03/25/2009","396.25","403.75","404.50","395.00","22.71K","-1.98%"
"03/24/2009","404.25","406.00","408.50","402.25","19.01K","-0.43%"
"03/23/2009","406.00","406.00","414.00","403.50","41.12K","-0.25%"
"03/20/2009","407.00","405.50","408.50","404.00","14.62K","0.00%"
"03/19/2009","407.00","405.50","413.00","404.00","39.36K","2.13%"
"03/18/2009","398.50","400.00","401.50","395.00","17.11K","-0.56%"
"03/17/2009","400.75","399.50","405.00","398.25","21.93K","-0.25%"
"03/16/2009","401.75","394.50","407.25","391.25","34.93K","3.41%"
"03/13/2009","388.50","383.25","389.75","383.00","118.18K","0.84%"
"03/12/2009","385.25","364.00","386.75","362.75","160.14K","5.69%"
"03/11/2009","364.50","374.50","381.00","362.00","97.76K","-2.93%"
"03/10/2009","375.50","364.50","384.00","364.25","130.40K","2.74%"
"03/09/2009","365.50","363.75","370.00","363.50","73.57K","1.11%"
"03/06/2009","361.50","358.00","366.25","358.00","85.15K","0.84%"
"03/05/2009","358.50","363.25","364.75","355.50","70.66K","-1.38%"
"03/04/2009","363.50","349.00","365.00","347.00","122.18K","3.71%"
"03/03/2009","350.50","349.00","354.25","347.00","97.33K","0.07%"
"03/02/2009","350.25","357.25","362.75","344.50","116.41K","-2.44%"
"02/27/2009","359.00","369.25","369.50","357.00","123.61K","-3.10%"
"02/26/2009","370.50","371.25","380.50","365.75","132.52K","-0.47%"
"02/25/2009","372.25","363.00","377.75","359.25","142.46K","2.55%"
"02/24/2009","363.00","359.50","363.25","354.00","85.98K","0.62%"
"02/23/2009","360.75","359.00","368.50","358.25","78.97K","0.49%"
"02/20/2009","359.00","362.00","363.25","350.50","88.70K","-0.83%"
"02/19/2009","362.00","357.50","364.75","357.00","87.40K","1.12%"
"02/18/2009","358.00","358.00","361.25","355.25","95.68K","-0.28%"
"02/17/2009","359.00","373.00","375.00","355.75","69.17K","-3.82%"
"02/13/2009","373.25","377.00","380.50","372.50","39.30K","-0.73%"
"02/12/2009","376.00","378.25","387.25","375.50","79.48K","-0.66%"
"02/11/2009","378.50","384.50","386.25","378.00","52.63K","-2.20%"
"02/10/2009","387.00","385.00","390.00","378.25","80.00K","-0.26%"
"02/09/2009","388.00","385.50","393.00","383.00","36.74K","0.13%"
"02/06/2009","387.50","381.00","391.00","380.00","53.55K","1.57%"
"02/05/2009","381.50","368.50","382.25","367.00","46.48K","3.46%"
"02/04/2009","368.75","374.75","379.50","366.25","52.41K","-1.07%"
"02/03/2009","372.75","381.50","383.25","367.00","22.07K","-2.36%"
"02/02/2009","381.75","390.00","390.00","374.00","44.14K","-2.18%"
"01/30/2009","390.25","392.50","396.25","389.00","30.67K","-0.70%"
"01/29/2009","393.00","395.25","395.25","389.25","29.65K","-0.63%"
"01/28/2009","395.50","389.00","396.75","383.75","12.33K","1.80%"
"01/27/2009","388.50","403.75","407.00","387.75","14.80K","-4.01%"
"01/26/2009","404.75","404.00","413.00","394.50","15.58K","0.81%"
"01/23/2009","401.50","396.75","412.00","391.25","11.82K","0.75%"
"01/22/2009","398.50","401.00","405.50","389.75","18.00K","-0.62%"
"01/21/2009","401.00","394.00","402.50","389.00","34.27K","1.58%"
"01/20/2009","394.75","398.75","418.00","387.50","31.31K","-1.74%"
"01/16/2009","401.75","376.00","403.25","376.00","13.59K","6.78%"
"01/15/2009","376.25","377.50","380.25","371.00","9.92K","-0.33%"
"01/14/2009","377.50","375.00","380.50","369.75","14.53K","1.14%"
"01/13/2009","373.25","384.00","389.75","372.75","14.94K","-4.60%"
"01/12/2009","391.25","421.00","425.00","391.25","17.53K","-7.12%"
"01/09/2009","421.25","417.50","428.75","417.50","31.10K","0.96%"
"01/08/2009","417.25","425.00","428.50","416.50","13.18K","-2.34%"
"01/07/2009","427.25","435.00","437.25","423.50","16.46K","-2.45%"
"01/06/2009","438.00","420.75","439.50","419.25","14.93K","3.91%"
"01/05/2009","421.50","422.50","426.00","412.25","17.59K","-0.30%"
"01/02/2009","422.75","413.50","425.75","410.00","4.48K","1.20%"
"12/31/2008","417.75","405.75","418.50","400.00","10.81K","2.77%"
"12/30/2008","406.50","402.75","411.00","396.50","6.81K","0.62%"
"12/29/2008","404.00","422.75","433.50","400.50","12.36K","-4.38%"
"12/26/2008","422.50","409.25","424.50","405.00","8.21K","3.55%"
"12/24/2008","408.00","403.50","408.25","402.00","5.47K","0.74%"
"12/23/2008","405.00","391.00","405.25","388.50","8.37K","3.32%"
"12/22/2008","392.00","390.50","396.25","386.75","23.52K","0.26%"
"12/19/2008","391.00","396.00","396.00","385.75","23.40K","-2.31%"
"12/18/2008","400.25","399.00","405.00","391.00","11.30K","-0.06%"
"12/17/2008","400.50","409.00","414.00","392.75","24.49K","-1.17%"
"12/16/2008","405.25","384.50","410.00","382.00","15.45K","4.85%"
"12/15/2008","386.50","385.50","403.50","384.75","11.74K","3.48%"
"12/12/2008","373.50","349.00","379.50","337.00","155.70K","6.26%"
"12/11/2008","351.50","341.25","357.75","338.50","100.86K","2.78%"
"12/10/2008","342.00","327.50","344.50","327.00","98.83K","4.35%"
"12/09/2008","327.75","330.00","336.75","324.00","81.32K","-0.68%"
"12/08/2008","330.00","311.00","334.75","311.00","107.25K","6.71%"
"12/05/2008","309.25","333.25","333.25","305.50","178.02K","-7.41%"
"12/04/2008","334.00","348.75","349.00","333.25","105.38K","-4.09%"
"12/03/2008","348.25","348.00","354.50","345.00","91.57K","0.00%"
"12/02/2008","348.25","346.25","354.00","345.00","111.26K","-0.14%"
"12/01/2008","348.75","366.25","368.50","345.00","101.30K","-4.65%"
"11/28/2008","365.75","370.00","375.75","362.25","56.99K","-1.42%"
"11/26/2008","371.00","370.50","375.00","367.00","117.53K","0.13%"
"11/25/2008","370.50","371.00","373.50","363.50","115.86K","-0.13%"
"11/24/2008","371.00","359.00","377.75","354.75","100.51K","4.73%"
"11/21/2008","354.25","375.00","378.75","352.25","108.17K","-6.78%"
"11/20/2008","380.00","390.00","391.25","376.50","65.28K","-3.86%"
"11/19/2008","395.25","395.75","401.50","391.50","71.78K","-0.32%"
"11/18/2008","396.50","401.25","403.50","395.00","58.06K","-1.61%"
"11/17/2008","403.00","392.25","406.50","392.25","61.84K","1.51%"
"11/14/2008","397.00","400.00","402.25","387.00","51.76K","0.89%"
"11/13/2008","393.50","383.50","395.25","379.50","65.13K","1.88%"
"11/12/2008","386.25","388.50","416.75","380.50","85.34K","-1.40%"
"11/11/2008","391.75","401.00","401.50","378.00","82.22K","-2.43%"
"11/10/2008","401.50","399.75","407.75","390.50","55.29K","2.03%"
"11/07/2008","393.50","396.50","405.00","392.75","48.40K","-0.51%"
"11/06/2008","395.50","408.50","409.25","392.25","69.09K","-3.06%"
"11/05/2008","408.00","430.50","434.00","408.00","41.32K","-5.28%"
"11/04/2008","430.75","419.25","439.50","415.75","34.13K","2.38%"
"11/03/2008","420.75","415.75","435.25","412.00","32.68K","0.36%"
"10/31/2008","419.25","426.75","428.50","413.00","66.66K","-1.93%"
"10/30/2008","427.50","439.00","450.00","420.00","49.65K","-2.45%"
"10/29/2008","438.25","417.75","438.25","414.00","32.14K","7.35%"
"10/28/2008","408.25","403.00","426.50","403.00","41.43K","1.49%"
"10/27/2008","402.25","394.25","403.50","380.00","33.67K","3.47%"
"10/24/2008","388.75","411.00","423.00","388.00","37.42K","-4.31%"
"10/23/2008","406.25","401.25","417.00","395.00","40.76K","1.37%"
"10/22/2008","400.75","428.25","431.00","397.75","51.25K","-6.31%"
"10/21/2008","427.75","438.75","445.50","424.75","61.41K","-1.95%"
"10/20/2008","436.25","420.50","437.50","420.50","16.92K","3.75%"
"10/17/2008","420.50","409.25","427.00","404.50","26.49K","4.73%"
"10/16/2008","401.50","403.00","408.75","388.25","44.00K","-0.99%"
"10/15/2008","405.50","429.25","433.25","402.25","31.88K","-5.48%"
"10/14/2008","429.00","437.00","446.00","428.50","21.74K","-0.12%"
"10/13/2008","429.50","420.75","440.25","415.75","27.17K","0.88%"
"10/10/2008","425.75","450.00","450.00","425.75","12.24K","-6.58%"
"10/09/2008","455.75","442.50","459.75","442.00","32.98K","2.65%"
"10/08/2008","444.00","434.50","449.00","423.50","33.04K","2.42%"
"10/07/2008","433.50","436.00","446.50","430.00","57.79K","-2.03%"
"10/06/2008","442.50","464.50","466.50","442.50","58.20K","-6.35%"
"10/03/2008","472.50","473.00","487.00","471.50","20.24K","-0.11%"
"10/02/2008","473.00","504.00","506.50","473.00","27.96K","-5.96%"
"10/01/2008","503.00","512.50","519.00","502.00","28.06K","-0.69%"
"09/30/2008","506.50","525.75","542.75","504.75","47.38K","-4.61%"
"09/29/2008","531.00","560.00","560.00","531.00","20.74K","-5.35%"
"09/26/2008","561.00","575.50","576.00","557.25","15.61K","-2.60%"
"09/25/2008","576.00","580.00","583.00","572.75","18.98K","-0.78%"
"09/24/2008","580.50","578.50","591.75","572.75","16.38K","0.43%"
"09/23/2008","578.00","575.75","579.50","568.00","28.78K","0.30%"
"09/22/2008","576.25","559.25","581.00","552.75","33.58K","3.09%"
"09/19/2008","559.00","547.75","565.00","544.00","27.84K","2.90%"
"09/18/2008","543.25","568.75","576.00","540.25","71.69K","-4.69%"
"09/17/2008","570.00","550.25","576.25","543.50","54.27K","3.59%"
"09/16/2008","550.25","580.00","583.00","550.25","49.56K","-5.17%"
"09/15/2008","580.25","590.50","598.00","564.75","38.22K","3.02%"
"09/12/2008","563.25","533.50","563.25","531.75","125.79K","5.63%"
"09/11/2008","533.25","536.25","538.75","531.00","80.68K","-0.65%"
"09/10/2008","536.75","540.75","548.00","535.25","86.93K","-1.42%"
"09/09/2008","544.50","545.00","550.00","531.00","143.49K","-0.82%"
"09/08/2008","549.00","559.00","561.00","544.00","85.48K","0.09%"
"09/05/2008","548.50","562.50","562.75","542.50","117.86K","-2.83%"
"09/04/2008","564.50","562.75","572.25","555.25","102.52K","0.40%"
"09/03/2008","562.25","572.00","576.75","550.00","139.59K","-1.23%"
"09/02/2008","569.25","576.00","577.25","555.00","133.74K","-2.69%"
"08/29/2008","585.00","587.25","599.75","580.75","111.55K","-0.47%"
"08/28/2008","587.75","596.50","597.50","581.25","125.29K","-1.38%"
"08/27/2008","596.00","595.00","604.50","585.75","156.52K","0.34%"
"08/26/2008","594.00","600.50","603.00","588.00","136.80K","-1.00%"
"08/25/2008","600.00","615.50","628.75","598.25","120.23K","-1.07%"
"08/22/2008","606.50","616.75","617.00","601.50","110.02K","-1.78%"
"08/21/2008","617.50","595.50","625.00","594.00","133.78K","3.78%"
"08/20/2008","595.00","584.00","597.75","583.75","106.33K","1.80%"
"08/19/2008","584.50","570.75","593.25","561.00","124.84K","2.05%"
"08/18/2008","572.75","555.00","579.00","555.00","112.15K","4.23%"
"08/15/2008","549.50","576.25","576.25","547.25","108.31K","-4.81%"
"08/14/2008","577.25","567.75","579.00","549.00","201.14K","3.36%"
"08/13/2008","558.50","531.00","558.50","528.75","141.89K","5.68%"
"08/12/2008","528.50","518.25","535.25","504.50","204.43K","2.22%"
"08/11/2008","517.00","521.00","524.25","512.00","122.31K","-0.24%"
"08/08/2008","518.25","544.00","546.00","513.75","147.16K","-4.38%"
"08/07/2008","542.00","529.00","544.50","523.25","132.53K","2.70%"
"08/06/2008","527.75","544.00","549.50","522.25","164.29K","-3.17%"
"08/05/2008","545.00","553.25","567.25","536.25","176.80K","-1.89%"
"08/04/2008","555.50","580.00","584.50","555.00","121.82K","-5.04%"
"08/01/2008","585.00","609.00","609.75","581.50","123.95K","-3.70%"
"07/31/2008","607.50","622.00","623.25","605.00","112.86K","-2.21%"
"07/30/2008","621.25","617.75","624.75","606.25","107.55K","1.26%"
"07/29/2008","613.50","601.50","616.25","589.75","114.61K","2.04%"
"07/28/2008","601.25","604.25","610.00","594.00","106.03K","0.80%"
"07/25/2008","596.50","592.25","604.50","588.00","87.73K","0.76%"
"07/24/2008","592.00","590.25","603.25","580.50","133.15K","0.25%"
"07/23/2008","590.50","593.00","608.00","562.75","205.37K","-0.30%"
"07/22/2008","592.25","608.50","613.00","590.00","155.90K","-2.63%"
"07/21/2008","608.25","625.75","629.00","602.75","176.34K","-3.22%"
"07/18/2008","628.50","649.25","656.25","627.00","147.03K","-3.31%"
"07/17/2008","650.00","677.25","682.25","648.00","143.41K","-4.02%"
"07/16/2008","677.25","666.00","679.00","657.00","142.82K","1.57%"
"07/15/2008","666.75","680.00","691.00","661.50","155.77K","0.45%"
"07/14/2008","663.75","678.00","696.00","662.00","54.92K","-3.94%"
"07/11/2008","691.00","689.00","697.50","677.00","70.84K","0.66%"
"07/10/2008","686.50","695.00","697.25","683.50","55.10K","-1.19%"
"07/09/2008","694.75","705.00","707.75","687.00","68.57K","-1.38%"
"07/08/2008","704.50","714.00","714.00","684.00","129.11K","-3.19%"
"07/07/2008","727.75","745.25","745.25","727.75","38.19K","-3.96%"
"07/03/2008","757.75","761.00","763.50","742.25","58.89K","-0.43%"
"07/02/2008","761.00","733.00","762.25","727.50","91.61K","3.93%"
"07/01/2008","732.25","733.00","735.50","716.25","91.76K","-0.75%"
"06/30/2008","737.75","766.50","773.00","737.75","92.85K","-3.91%"
"06/27/2008","767.75","767.50","779.00","760.25","109.95K","-0.07%"
"06/26/2008","768.25","748.50","774.50","744.75","108.41K","3.19%"
"06/25/2008","744.50","725.25","745.25","722.75","66.71K","2.41%"
"06/24/2008","727.00","742.75","743.50","723.75","88.60K","-1.59%"
"06/23/2008","738.75","730.00","740.75","718.25","54.68K","0.44%"
"06/20/2008","735.50","741.00","752.00","731.75","61.55K","-0.84%"
"06/19/2008","741.75","760.25","767.50","731.75","1.25K","-2.43%"
"06/18/2008","760.25","758.00","768.00","746.75","54.48K","0.50%"
"06/17/2008","756.50","743.75","758.00","739.50","68.55K","1.31%"
"06/16/2008","746.75","749.50","774.00","738.50","59.30K","0.13%"
"06/13/2008","745.75","724.50","751.50","715.00","89.06K","3.18%"
"06/12/2008","722.75","728.25","738.50","710.00","103.00K","0.84%"
"06/11/2008","716.75","686.75","716.75","686.75","44.66K","4.37%"
"06/10/2008","686.75","670.00","687.00","668.50","76.79K","2.42%"
"06/09/2008","670.50","672.00","685.25","662.00","60.89K","1.02%"
"06/06/2008","663.75","655.50","676.00","654.50","103.80K","1.18%"
"06/05/2008","656.00","628.00","656.25","628.00","58.64K","4.50%"
"06/04/2008","627.75","621.00","628.25","616.00","33.29K","1.05%"
"06/03/2008","621.25","623.25","631.50","615.00","37.80K","-1.23%"
"06/02/2008","629.00","610.75","631.00","609.00","33.87K","2.69%"
"05/30/2008","612.50","594.50","616.00","590.00","34.05K","2.90%"
"05/29/2008","595.25","605.25","607.75","586.00","45.37K","-1.69%"
"05/28/2008","605.50","606.25","609.25","598.00","29.65K","-0.90%"
"05/27/2008","611.00","614.00","619.75","605.50","15.13K","-0.29%"
"05/23/2008","612.75","607.50","614.50","606.00","23.86K","0.70%"
"05/22/2008","608.50","619.00","623.50","607.50","29.61K","-1.82%"
"05/21/2008","619.75","601.75","622.50","601.75","12.74K","2.91%"
"05/20/2008","602.25","600.25","615.50","599.00","14.81K","0.50%"
"05/19/2008","599.25","598.50","605.75","594.50","14.81K","-0.70%"
"05/16/2008","603.50","611.00","620.25","600.25","15.74K","-1.27%"
"05/15/2008","611.25","608.25","612.00","597.75","18.67K","2.52%"
"05/14/2008","596.25","607.75","607.75","595.25","94.81K","-1.81%"
"05/13/2008","607.25","614.25","614.75","595.00","141.46K","-1.22%"
"05/12/2008","614.75","627.25","631.50","613.75","111.95K","-2.30%"
"05/09/2008","629.25","629.50","639.00","623.25","140.74K","-0.16%"
"05/08/2008","630.25","613.50","634.00","612.50","146.34K","2.81%"
"05/07/2008","613.00","606.25","618.00","606.25","117.08K","1.11%"
"05/06/2008","606.25","597.50","622.25","595.00","177.18K","2.06%"
"05/05/2008","594.00","616.25","618.75","584.00","161.54K","-3.18%"
"05/02/2008","613.50","615.00","624.25","611.25","129.19K","-0.61%"
"05/01/2008","617.25","614.00","618.75","603.00","144.70K","0.82%"
"04/30/2008","612.25","606.25","615.75","603.50","157.43K","1.28%"
"04/29/2008","604.50","620.00","624.00","600.25","201.59K","-1.47%"
"04/28/2008","613.50","599.50","614.50","590.50","164.40K","3.85%"
"04/25/2008","590.75","589.00","606.50","579.25","143.15K","0.21%"
"04/24/2008","589.50","601.50","604.50","585.50","177.66K","-2.00%"
"04/23/2008","601.50","607.50","610.50","599.50","100.15K","-1.03%"
"04/22/2008","607.75","597.00","615.00","590.75","137.59K","2.36%"
"04/21/2008","593.75","610.75","610.75","583.00","135.68K","-3.14%"
"04/18/2008","613.00","616.75","619.50","603.75","84.90K","-0.65%"
"04/17/2008","617.00","617.00","623.00","611.75","90.12K","0.00%"
"04/16/2008","617.00","619.00","622.50","613.25","73.91K","-0.40%"
"04/15/2008","619.50","605.75","622.75","605.75","120.39K","2.44%"
"04/14/2008","604.75","600.50","608.00","592.50","90.33K","1.21%"
"04/11/2008","597.50","607.50","611.00","596.00","92.71K","-1.65%"
"04/10/2008","607.50","617.75","625.00","606.00","97.83K","-1.70%"
"04/09/2008","618.00","604.50","628.75","604.50","103.99K","2.28%"
"04/08/2008","604.25","601.50","607.00","599.50","103.34K","0.17%"
"04/07/2008","603.25","609.00","614.00","600.25","88.65K","-1.31%"
"04/04/2008","611.25","612.50","614.75","608.75","43.95K","-0.37%"
"04/03/2008","613.50","608.75","615.75","603.50","49.58K","0.70%"
"04/02/2008","609.25","596.75","612.25","595.00","74.25K","1.88%"
"04/01/2008","598.00","582.00","600.75","574.50","162.25K","2.75%"
"03/31/2008","582.00","572.25","600.75","569.75","197.37K","1.44%"
"03/28/2008","573.75","566.00","575.00","560.00","68.33K","1.15%"
"03/27/2008","567.25","562.00","570.00","558.75","51.45K","0.40%"
"03/26/2008","565.00","560.00","573.25","554.25","71.60K","1.44%"
"03/25/2008","557.00","537.75","557.00","536.75","58.50K","3.72%"
"03/24/2008","537.00","521.50","537.50","515.00","83.26K","3.42%"
"03/20/2008","519.25","537.00","538.25","519.25","152.80K","-3.71%"
"03/19/2008","539.25","559.25","561.00","539.25","102.44K","-3.58%"
"03/18/2008","559.25","546.00","562.00","540.50","52.55K","1.45%"
"03/17/2008","551.25","571.75","579.25","551.25","48.51K","-1.43%"
"03/14/2008","559.25","568.00","575.00","549.50","240.05K","-1.80%"
"03/13/2008","569.50","566.75","579.50","563.00","184.90K","0.40%"
"03/12/2008","567.25","570.50","572.75","561.00","185.11K","-0.92%"
"03/11/2008","572.50","566.25","579.50","558.00","272.94K","1.19%"
"03/10/2008","565.75","542.00","566.50","527.25","309.79K","3.38%"
"03/07/2008","547.25","565.75","566.50","547.25","169.98K","-3.53%"
"03/06/2008","567.25","569.50","574.00","557.25","238.82K","0.04%"
"03/05/2008","567.00","555.75","574.25","551.25","323.05K","2.25%"
"03/04/2008","554.50","566.25","572.25","546.50","320.51K","-2.12%"
"03/03/2008","566.50","556.00","573.75","555.00","225.58K","1.80%"
"02/29/2008","556.50","554.00","559.75","552.00","253.35K","0.04%"
"02/28/2008","556.25","537.50","557.25","533.75","221.55K","3.39%"
"02/27/2008","538.00","543.25","546.00","531.25","140.77K","-1.10%"
"02/26/2008","544.00","546.50","552.75","527.00","171.96K","-0.55%"
"02/25/2008","547.00","535.00","555.00","530.50","167.46K","2.24%"
